,group,varroa_count,sb,afb,nosema,abpv,bqcv,dwv,kv,vdv1
1353,0.10505239089975939,4.082055816638237,1.30730114189442,-0.24718601031277204,0.2813791523381609,0.0004959044922846225,0.009030246923246287,0.018224609553911832,0.00025634344275101117,0.0020982347990637904
1354,1.241659262733389,6.316930090122864,1.063301443123496,1.2377471428104148,0.4024278774601473,0.0003493936746369992,0.0008002695743461382,0.005274701263646849,0.013042568166374967,0.0976583934553817
1355,-0.3608497692748926,7.560729156594009,1.0209373081105382,0.022345646048249283,0.30341250543221443,1.1674657308191324e-06,0.00026930389297487013,0.21632815655485493,0.09442923045988794,0.2121087945785471
1356,-0.025551978881385072,3.2588028036862506,1.1614604398479393,1.1344916443542663,0.3539012845485024,0.002268174843529208,0.002375980152086674,0.10942100848928145,0.06735468005022983,0.08855897266282235
1358,0.12113523337879559,0.009562489767962293,0.13055781198179178,0.18058908615883731,0.24156307127283158,1.7263141593140083e-05,7.408598800578873e-05,0.000704632338385613,0.0004700906255586974,0.051980752258999216
1359,1.0921379744836868,14.172414588406104,1.2735608429568654,-0.3330352944967557,0.3720225976644565,0.0007487702266811333,0.0009524743828061085,0.09925539530671433,0.02370454284219819,0.03555551337032881
1360,0.294060414937356,0.7835497395738599,0.12222598510995232,0.10661626868800853,0.2353660548703376,0.00037529188438989203,0.006530541028728919,0.0002742589448559341,5.316849449634991e-07,8.01012513660931e-05
1361,0.7884149716513426,0.3810467754573708,0.22780069001330272,-0.0683145404368433,0.1298977748469866,9.49275274473268e-06,0.0029454273680143608,0.0651316068246204,0.006549191639159391,0.08848008027538619
1362,1.0043216883897774,8.025869662696557,1.0405335952759294,-0.09705696124399961,0.8481016431689872,0.00013409969219361419,6.936591566331934e-06,1.5108701886900417e-05,0.00015375382069589985,0.0016722789375559859
1363,1.0190700109227009,0.18025343786108453,1.2678976654764254,1.1655448457671673,0.1816946963542892,0.004684570229299345,0.000716400445255066,0.01581048157117686,0.015788693137921223,0.007439630317435909
1366,-0.1539130089786729,0.6940432890734903,1.1896083900102732,0.817007874477998,0.18082713377127113,1.2872055184250543e-06,0.008743096523410394,0.0009420264482795096,0.02417360409173472,0.0010956010027167707
1367,1.1210551786718204,5.63954216036945,1.011104856588857,-0.179868092314817,0.21473455719236617,3.841002617642227e-05,0.021126672573163446,0.17799519737214378,0.019411262775970942,0.13840532671256842
1369,0.9895436865691417,9.695844738458465,0.135048999262331,0.8524205545787337,0.4865629483083459,0.0013389715521032444,0.0142969261015686,0.06605664715311232,0.002080956591885983,0.01737591982086832
1372,0.8868789187453594,3.535697950182968e-06,-0.07895723077955656,-0.10402029277450268,0.20523169347982467,5.907654604805352e-05,0.023132331855252198,0.0003966289441436628,1.954811206053801e-05,7.363605257392357e-05
1373,0.0065582170889260894,17.79444429404037,1.239029688466938,0.17375828468652643,0.5641056911471336,7.316479018296152e-05,0.005042616215864703,0.03999369256882535,0.0025289398725422203,0.009608339452369784
1376,1.1333561916850012,9.44950606617432,-0.18106235779678959,0.0025644051526832684,0.09403019909215343,0.001057092281171426,0.007762230153208472,0.12726374623694148,0.055657313918607926,0.0858016694692583
1377,0.011465329695567199,41.64664731455858,1.0203678162032443,-0.11594105830191996,0.8070830375130378,7.341077220980225e-11,4.585784433271532e-05,0.07181309038690067,0.025841528798917126,0.12093403145385256
1378,0.9692695197990944,23.21267626972063,0.8782304224791782,0.18148347999706535,0.6842707051979908,0.0020300497402229384,0.03108354120264753,0.006850506387768621,0.00014895719066858234,0.013487298772726548
1379,1.1169220681800136,14.40982519819173,0.9122157504429342,0.15524099101708863,0.2085453492703232,4.5113846552638666e-07,0.018432951775088847,0.2005833726205968,0.09169599623115109,0.14048279783093923
1380,0.17541156726279206,0.34309888709754677,-0.12656378550912858,1.2417412623224928,0.2630723099296111,2.1142344418087673e-05,0.005489156594844765,0.028632720755269868,0.061184718965298854,0.018777753042392025
1382,-0.023994467882615726,13.806447567115832,1.1310632616427159,0.799185818329753,0.68636073945234,9.925310937995757e-06,0.0002571799879987985,0.04967362084858053,0.009762991799290188,0.05543402906767854
1384,0.27594080955943934,0.17416383096790794,-0.16277401651883275,-0.06190838269669281,0.44790101303512797,2.212070065220656e-08,0.005714844826989437,0.0011154744716238608,0.012157902591754607,0.001560229461218435
1385,1.064322482141503,5.1956725910523796,1.2695004259012708,0.24330025920548512,0.4207750664205887,0.0006875278370301985,0.013353906280035719,0.0009363160865445345,9.88933978743883e-05,0.01286621922308174
1386,-0.05609671336935364,3.730789473455469,1.1887132057584082,-0.1051520796770815,0.6191446906766565,5.990093101928456e-07,0.0007521769669902412,0.021257354913345405,0.015558596351400177,0.0028109034971264602
1387,-0.11341708699930098,0.4684222844604558,-0.13266441453402789,1.0847137642813511,0.3198017032747621,2.5013411936416236e-06,0.0011658617162457975,0.00917546404706453,0.001984615873718644,0.00033237005167980276
1388,-0.17477960567913844,4.056193047230875,1.1718822065590935,0.21491091904896537,1.1696652677324089,0.0013621305595766908,0.02091471658042725,0.09809432809670733,0.007084606994671774,0.003157969703501737
1389,-0.07205010931299602,12.87766865181624,0.7392089612211981,-0.21913945266578014,0.46505541440175335,2.3877593046477923e-10,0.001420119295594951,0.18264196766321697,0.06252913062721378,0.08370394041578513
1390,1.041514247299517,0.3281140372328703,-0.15289246292453237,-0.21191187827076854,0.21013760393671743,2.0938478905703026e-05,8.277564765800046e-06,0.0006894461830175139,6.533504885233914e-05,0.001583558949968547
1391,0.9398335717979274,5.178849452772362,-0.24755301946261285,0.21947776949600933,0.8552728303973154,3.875738579709117e-06,0.018476851164190875,0.012625231005442727,8.657578037932032e-05,0.002159934552953647
1393,-0.11095587707856269,0.4123415402481577,0.9970401277960679,1.1614603304501923,0.3793848486392697,0.0012432822840937614,0.02216889483735556,0.0006521161902011707,9.039322526299928e-05,2.049955642495896e-05
1394,1.0038135439025178,7.095957166455932,0.07885143722582097,0.0628794167231873,0.5640187866741908,9.97939536073469e-05,0.001331865748116094,0.08296133804920088,0.0005085354233437802,0.08986113834670027
1395,1.0061486862649807,42.6390171473837,0.7735599663764604,-0.029470958930063757,0.7537060482822686,9.188302089237962e-05,0.0020928624678904907,0.021073935171916993,0.014076915660643905,0.04506817961071894
1396,0.2488767415777991,0.30187576492512685,0.17585959531795312,-0.10018571273270517,0.03047746476774199,0.00035900382084368414,0.005030188193028957,0.014455559395626292,0.001864138245456018,0.007409153317301669
1397,-0.35385352934540265,20.75314503740229,1.024669491335525,-0.04199124511514899,0.16653035480324227,9.013136674494735e-06,0.002178462544509175,0.2290580165171132,0.06235621327761663,0.01723554109228419
1398,-0.05175823536401181,13.743415717998397,0.9881902416450986,0.9024620258763419,0.08923315548764646,5.68086390866451e-05,0.00035936360611989583,0.07860057385973099,0.02327278704698574,0.021754882068851292
1399,1.1884288876634106,54.553873664639184,0.8615100386341938,0.13122058133241377,0.06655566681269623,0.0015572561470397256,1.1837169592378539e-05,0.0001482781585072651,0.0003438891459752611,0.026479696783730588
1401,0.8626313281244433,0.697935495859487,0.9782828011594547,0.28312139838828637,0.22937782404706383,0.00021440954909564418,0.004914191680472279,0.11687203786653308,0.02675615002571765,0.12407727177359475
1403,1.0601275934321484,21.136398377212913,1.106845463103629,0.7567899459428166,0.17848219675267057,0.002308918790078137,0.012113303193716026,0.0036710776668022506,0.0056348382966248675,0.009153568083935772
1404,0.21013624921269647,17.65198457345378,0.9434081807095064,0.8992322796069604,0.15344937502830547,0.0001017250501234119,0.012816816553619678,0.4036166377745859,0.1939431604901693,0.1422540084876104
1405,-0.3506807180525178,30.998715518113908,1.0342695097091792,0.0521237306785234,0.9272962039666611,0.0009729979899237752,0.00012127421498925728,0.33755730739447926,0.15508957645877666,0.07548361472718003
1406,1.0790800786807002,11.083259594531855,0.7831405981631487,1.01654501427382,0.054453015587129894,6.334019771002483e-06,0.0018226965612853441,0.08720528338911766,0.04768980896964859,0.14495883990979855
1408,0.11300810959948647,8.233773825669852,1.129106094913387,0.03174324086103731,0.22040173923342327,6.039868745808369e-05,0.0143003833543671,0.16096546069049156,0.08274557000806342,0.13085276705995808
1409,0.06229347132350286,0.10391765734445695,0.07384618989513986,0.9539519596891314,0.5677667289604549,0.0032168817965583145,0.01694128610908509,0.04055361064584463,0.007443800887317379,0.00435031904763636
1410,-0.3580378793019799,1.4406357416792022,0.8706018993228365,-0.19520593413461992,0.7582056448157317,3.764917071632835e-05,0.00012663974730649902,0.027399517290217827,0.021022338491928545,0.06672504879706535
1411,-0.06316886148833507,23.87717622002171,1.048724266536412,0.25933187294105686,0.42054172561303477,5.246395006954414e-08,0.0011449745017718766,0.13679315340697626,0.010566615252588745,0.005160647162976045
1413,0.9468635881973331,0.38441892350334894,0.7664525050764255,-0.2812982577933177,0.2308212856899578,0.0007273531822197054,1.7808416090883546e-05,0.05691886903709529,0.03828871472010855,0.03528442896242324
1415,0.04011102441962669,0.00046035452110418677,1.0910127399722038,0.9031892929503776,0.11346670309031964,0.0023878877042540175,0.010610484468762293,0.06579197070264853,0.01568877063603442,0.004730005890899993
1416,-0.08653729847683043,2.210310722559381,-0.1520340930814698,-0.14114824584144367,0.8447107820911971,1.4350909682185674e-11,0.024986170893749233,0.03714245863163386,0.0002860292323599072,0.010677787213740976
1418,1.02751227581318,15.897828328069702,0.8626816981527737,0.13824244872302313,0.11283016204892582,2.081911150684855e-06,0.0024021991957847723,0.009450729128173949,0.004653927598047208,0.007752919613656221
1419,0.20733611238279953,0.09071894649760548,1.1446338623221672,-0.3399418168848726,0.5037250357848578,0.000110992823235083,0.005722928128858961,0.2959057124644443,0.055213951771429584,0.030091325779842654
1420,0.23107889465862935,50.2252843261467,0.2746658981496558,-0.06749142861099924,0.19481488039982497,4.617452283224708e-07,2.6514369885496036e-05,0.004038767928286289,0.0018367770496778796,0.0016185943737778202
1422,0.14259142923884005,4.720114975595936,1.0937782058552954,-0.20211464794609776,0.2314443990585608,5.611326959518966e-05,0.0007400123534802976,0.17070151993311108,0.01934710642936493,0.07902455941658859
1423,0.7179266319370072,15.668698426539866,0.9006754036493992,0.1457696602928239,0.4527101345242649,0.00014742674554463103,0.0034492758322331413,0.03195491141635653,0.005712322483588623,0.020286484030048613
1424,0.04207911202223973,0.7926618443741899,0.15103283588630712,0.8536268545475394,0.7606674602508082,0.002992033240811577,0.020351004498423073,0.16137057183757378,0.0022212705475851764,0.02354938486903721
1425,0.8486323606135182,0.10057235650481273,0.7887836106463411,1.0950875800485413,0.33011946594162045,6.291659494437619e-06,0.000484162690060712,0.009930357937793398,0.00029302613353079514,0.02458165393485346
1426,0.17904787130694474,15.53079592945671,1.0748043255079627,1.3441163835765346,0.600846413967255,0.0036463737862857783,0.0009842861076630402,0.03658359549343292,0.006633195685564844,0.04788461362558331
1427,-0.09454666793058453,8.826381568263823,0.9209133957829879,-0.06329715225738529,0.2343786002578946,0.0002585858625200189,5.38697486532214e-06,0.000610689989745778,1.1490022117604167e-05,1.649336103793471e-06
1429,0.6689759462020886,0.1601209669466516,-0.24828503839977875,1.01180154742249,0.5258250413987708,8.195729138279738e-14,0.0009201954750002559,0.15782754237926552,0.017360232183010773,0.20110381115364045
1430,0.19067980339971297,30.367298674054496,0.06341830848575732,0.009930151059747332,0.4876428486094769,0.00013875452831561748,0.001190784844269294,0.0038550709707775807,0.001636447627836273,0.01654525897063644
1431,1.393761090821412,0.12247757793587315,0.0787587253611623,-0.1019793666515578,0.26835674138702637,2.3497153297409762e-05,2.8581195940225192e-05,2.3340479291017046e-06,3.469103170971377e-08,1.61199219447164e-06
1432,-0.07864067890892591,0.4699519956725621,0.10937640903050912,0.9368278974759593,0.18546915021658186,3.247339663556219e-06,0.00013945072413882825,0.030949116579489514,0.013293227198158952,0.015709848398012122
1433,-0.28924167602881634,25.906164774064138,1.0555668644286762,1.2624180937179312,0.47547468466728754,2.107193335293662e-12,0.01810619496855166,0.28084079172533605,0.08526000808802475,0.08951666846831502
1434,-0.16886470721284488,17.01362385005083,1.0597137296548307,0.7980229973958204,0.3916402749431794,4.194639007131196e-06,9.827038397777992e-06,0.15809100997844622,0.03622108060079167,0.057484198353423846
1435,0.7408369471206923,9.19559424729349,-0.2902832876365558,-0.062415415764293485,0.4876235861675505,5.652283420643622e-06,0.001793615164547813,0.07020740892878355,0.0019651654031790197,0.011305343356149062
1436,-0.1543326187823295,3.344635746739772,0.21732199556701207,0.10028893136757583,0.3704870491881257,3.481254568070924e-05,0.005156367224834082,0.06869993649972995,0.0286808289300738,0.04250362252148408
1437,0.5541154188413949,3.0166330220245605,0.7788100298680847,0.9052891858529049,0.32555044473986516,0.002860025542498595,0.030475386754485596,0.06680318212502565,0.024291673640087334,0.05541054508095725
1438,0.0889825696082691,20.161249509627996,1.1911073863220272,-0.0461435775007683,0.534823205274878,0.0009386947000942716,0.0009044154780462303,0.03710313991448364,0.05158345734034285,0.03992931069919428
1439,0.003547894441774029,3.3734101078903116,0.05139783804665438,0.29345638624656994,0.8767736578826749,1.464852957907515e-07,0.01339630094294897,0.19358014652441186,0.04273075848275728,0.04671704644071363
1440,0.5667333872913629,1.3917936340942065,1.025788007311224,-0.12150663833442421,0.5109794256112914,5.466311396209607e-05,0.020486358038694138,0.04399116308766767,0.018131213427385964,0.005487437868113271
1441,0.18911504862854275,1.9009109957436863,-0.16191075494441767,-0.0770862388186183,0.4677091894249187,2.071822948206745e-07,0.009643160963312634,0.041812167209521585,0.001764765856173937,0.008136599865481401
1444,-0.09618527192710068,2.900592382998717,1.085464020873775,1.1657616688741432,0.3578464303898399,3.896091556521541e-05,0.029610401500620238,0.049561958425335034,0.01102622634523911,0.05623220157354703
1445,-0.009158763323049657,0.09615632613499872,0.11273173514897977,0.2571817752611045,0.5974488079617942,0.0008824605498604989,0.01572740040425269,0.00016472316254738663,0.004555526812543717,0.04899922380313684
1446,-0.036288630068050116,29.537195586582634,0.6340078142044925,0.12287514059680191,0.27304546921307243,2.7694030331401984e-05,0.0021206775239748653,0.35947133281141436,0.06659469428434121,0.08504298316440564
1447,-0.02917884539270386,6.3546867390921085,1.0154838194950047,-0.23812739042784586,0.3942109858224294,1.931679739248881e-05,0.004890076094950126,0.3940825257451518,0.1847279232087194,0.13830838273510265
1448,0.9904192826648929,1.407702180450651,1.0290780561496298,0.8999442772769195,0.44440707692838083,9.543006819500182e-05,0.013758115381029565,0.00019728311430405076,0.00017304269678331381,0.0041117981193265
1450,-0.19259965009233326,0.5733747233095962,1.2383236017000046,1.1543468686054312,0.05553461690277611,0.0003998592090875847,0.02597821778699239,0.06381025431266293,0.022956946783108237,0.009530773033084331
1451,-0.24742866890568677,15.168411838358553,1.167111529546439,0.8103347338106323,0.5740329246565639,0.000601689152841189,0.004825185738953453,0.013575195323468953,0.02796672178928951,0.006363343918812248
1452,1.0432533632382348,9.010207016628575,1.1770627817601929,0.23460849515260832,0.6835372448911261,0.0011892491129705256,0.0039009553215546846,0.00044676008397415726,0.00011357285540714275,1.2045077805748598e-05
1453,-0.014782135604705588,2.3797417342557066,1.0674917036271432,0.31080910065925865,0.691491427079945,0.00068378407159465,0.013816813752250114,0.00016863371307251522,2.3553509207807857e-05,3.8696397070631336e-05
1455,0.9020768277345358,16.50292305021517,0.949004773324645,0.40904597892354094,0.6119401954878396,1.4794781157207781e-05,1.0168475092179646e-05,0.005347038149441588,0.0025805526292994995,0.04987297071223048
1457,-0.053492281902445794,3.337098166513971,0.9813789328493849,-0.16522586819347232,0.765739278878806,0.00016858596723021748,0.005984861243897806,0.19121848654225893,0.024360150920768105,0.023301378218507265
1458,-0.1478817348573464,13.266203549161496,0.7239853568389985,0.9118238472016843,0.36711424143808546,5.5479692436519136e-05,7.994038968466574e-05,0.01147252453689406,0.001734166343739285,0.007835598873384962
1459,0.9386330925160858,1.2235613406008234,0.7795684033393373,0.19274556859928182,0.1904285059458552,4.322628141385372e-06,0.0008976137091909759,0.006673862901167592,0.0010612491239497986,0.008803563637342051
1460,-0.1928449224909052,4.302339434334703,1.2595445814577708,0.8695091231914218,0.4558438491729482,0.0004626859314884237,0.004284190091936718,0.1752331716549971,0.04468198310002668,0.03706878835959163
1461,1.1545252100011612,7.3121780964695855,0.85915064082385,0.04471427839540896,0.46389595115035204,0.0007746456553266252,0.00572133912281221,0.0006029045890458643,4.799233736330269e-05,0.0008786171000639175
1462,0.005664285681590398,1.6675667072926754,0.9460378236105972,-0.23368150930685397,0.6815631714077408,0.0008836635380635061,0.011160569108100196,0.03587056530570953,0.013118135155512429,0.008981881751939284
1463,0.7653554955134682,4.908356472524193,0.39610286013628787,0.7633799511598524,0.6244817791531896,5.931549148839737e-05,0.013447250836494277,0.023258000929338014,0.0014661428610343611,0.002498998073557515
1465,-0.2692311093037173,12.339076241369392,0.871849781236149,0.37654539220681665,0.3098567421806092,2.849310890780054e-07,0.0006863485105125598,0.2783743866164875,0.07136479777500869,0.03923504341769137
1466,-0.23418249883479958,10.38029425362768,0.13958469856899444,0.13757026812362955,0.28371533174484304,2.854265917936341e-06,5.856480651122159e-05,0.022073584410549494,0.014824747077492427,0.0021998051474695934
1468,0.1126364891142015,4.698476580101116,0.9111227689496876,0.039519886552278144,0.6345755794125569,0.0004348227206080402,0.0001534745207320743,0.000296332183734053,0.0003186524912130025,0.004868888641843972
1469,-0.16827857227526238,24.826605157284668,1.2220152850356836,-0.05843544307563108,0.4922089854694507,8.476919380100311e-06,0.0017670728924606947,0.05601800458090896,0.018066106069664002,0.005626276775435264
1470,0.7138102970835104,11.244286609519976,0.9245923676113628,0.046039593218963476,0.4898298336415515,0.0014738358158084002,0.00015463213659486802,0.02814718597051057,0.0007045632550952842,0.011102163093242301
1471,1.1118314455925888,13.472234534207653,1.113408708124166,-0.046001248290057584,0.14291734018069777,0.003400577061110582,0.00027499918199406115,0.007581064681605003,0.001042914186047606,0.12134900618631042
1472,-0.2789487026592702,38.60857497080225,1.2752475522108815,0.3481721668284338,0.7692059367752879,0.0001750255937964851,0.0038779090462765253,0.32263702132458616,0.09427945790978043,0.0479009377995774
1473,1.280874206945999,7.348381716659465,1.2305983407839525,0.8743545053159913,0.18776644468387566,0.004006067924602704,5.619004411362913e-05,2.2821916585603847e-06,4.208534967670804e-08,1.551790126101728e-06
1474,1.0214755534174897,0.4848938496476998,1.0651625324905323,0.14477409680348138,0.29705969358966827,0.003976132447546028,0.0008229047320827006,2.9154694248680993e-05,0.00025418095007840577,0.00012797785478313366
1475,0.8900542323889983,9.23045296340025,-0.07060758693742612,-0.11641756597997326,0.21351811191912998,5.041131693930584e-06,0.007762311431270728,0.2044299193670187,0.05465312410595375,0.3448237054121746
1476,-0.399677169217514,11.241603778533069,0.1344220181620216,0.1098189243561368,1.1561795290884211,5.622474956108143e-07,0.0013257123601978864,0.09710088581870951,0.032173369437397965,0.008267766156218189
1477,0.0013403053170982957,10.6271635995299,0.30510187392492455,1.0026668097711897,0.5622751562789503,7.293862595683316e-05,8.223519450428316e-05,0.239053327501519,0.038052236801083085,0.11147473962757523
1479,1.1289383332013374,18.62660601338868,1.098206203747481,0.17955747890495394,0.18232406591669392,0.006520663459982648,0.010188880803927311,0.016154029743904907,0.0008374717992404285,0.017774317532115502
1480,0.049852124321964654,13.376257278629298,0.813934234668558,0.9800528837115491,0.32393054711501956,1.0143674324895285e-06,0.02237109702303443,0.18301317109575888,0.05068901752114884,0.05627810289110062
1481,0.7304282975552059,1.7093207776037387,0.11193967119760034,-0.1841654090789619,0.6810479797071477,0.0005865610700841364,0.0004441603454986914,0.005777508848833993,0.001077541060320728,2.4885204131220394e-05
1482,-0.2932306455438955,7.462191726357331,0.9491818870403264,0.8594620866150599,0.6469490676986339,2.900579444137809e-07,0.0019524598303596926,0.04571723172463531,0.045077568793434046,0.027992804146490503
1483,-0.10123442113808294,12.584194887225383,1.1647230600742535,0.1385438594386439,0.6967268874132055,9.676042928876822e-05,0.006207447214439404,0.36776420629758405,0.06602946333583441,0.10013645358317998
1484,-0.07441473017506597,23.25889653186105,1.1492356379482707,-0.08542981441729484,0.40855877065893054,0.0011517510067666794,0.0004903969553573561,0.2645662743942776,0.03347697370874688,0.040493153003583075
1485,-0.07847167424695105,12.338298864073122,-0.08782556272441705,1.1836195933686375,0.8532461985458866,3.373407132953575e-06,0.005616146924662624,0.001323323992232768,0.00041085253051054583,0.009724160970290056
1486,0.05310729883095932,1.2162377446448938,1.2189046430357906,0.0852973444803752,0.5381277389981485,0.00025911081438863786,0.007613378843330413,0.18405482876193038,0.10185860414843513,0.17076773222330405
1487,-0.04152472791364793,3.1824014393448494,-0.1549101658635777,-0.1024480590265344,0.11493904816114117,0.0003960380873214153,0.0002463714432072421,0.043133013604997265,0.04967412449263985,0.0627950980594295
1488,0.7271523241749664,0.10721334088629018,1.0595704645463668,0.8478150375420053,0.23723417325202376,0.00010264424397763253,0.0031508122463306805,0.012739664712833438,0.0053449894926662885,0.009571472869840435
1489,-0.2468664948446792,4.761593491435176,0.9967572775884149,0.11190686654229749,0.5576226394458439,3.6067533158544683e-06,0.011422314602699648,0.04347021620349411,0.01679736818814797,0.008687122672634669
1490,0.015073902795543158,3.3211698938881358,-0.27919259655802414,1.0753150564426468,0.8591540139376151,3.3091352345154446e-08,0.015027666939686811,0.012319399624297166,0.003439859658387027,0.0059120735397790855
1491,1.3488976185236174,29.802622928261638,-0.0020079337102333686,0.16365013942313084,0.28369447575441165,0.0040634793587445255,0.00020762136538734924,0.0017322684643047608,0.000683972393042253,0.00798476354009097
1492,0.2652974153920383,4.216358574162422,1.192128483211526,-0.0390828625857315,0.7962557617834523,5.6449903465371094e-11,0.001069722293477731,0.2587649434397649,0.04825981287499429,0.13069015769880254
1493,0.8072110017618628,0.3738967609927337,1.0511341192525954,1.0609207870584234,0.23478466957773192,0.0004440134360133327,0.0010804936772492607,4.7630248378078045e-06,3.302742358773585e-05,0.007938831903184358
1494,-0.23061197011958862,1.503749861431613,1.0714493195902546,-0.3076429650397625,0.4122739293039086,0.001921298451262572,0.000557287306408869,1.9801289308478394e-05,4.211722944851265e-05,8.446634008421586e-06
1495,0.19116528730556673,11.444261189074554,1.1501061803383028,0.09562678405031749,0.17119711204800103,0.0007609893715858896,0.001239312801441453,0.0008526730792226469,0.0006697763128715253,0.0007050890760163459
1496,0.7728408196861246,6.2968078559220775,1.1211857740593805,0.44743786310231287,0.12071952218241713,3.552440832934338e-05,0.0008273728270919445,0.10819581584649733,0.012123548449249856,0.08592673368211379
1497,0.1453321072990762,26.763052372016887,0.8959134610330839,-0.02940036953246398,0.6458656316099193,2.5082634121023035e-08,0.009882015902390155,0.014301701649526665,0.007612375080913264,0.04452847342488855
1498,-0.2603090467802345,43.1152082931237,1.0250159761177458,1.0163539902230236,0.7223484146925354,4.903026996594081e-07,2.1588251165992715e-05,0.06278749547637776,0.05253647781481003,0.027378293853541798
1499,0.8018036419695554,0.8736302572565554,-0.15858983157785336,-0.24270284827925848,0.8382156688174389,0.0005902903343759894,0.0014800383744381868,0.22888312211835643,0.019020050119808514,0.04788298246333192
1500,-0.08285962676912866,0.7701709112497647,1.0566423002363992,0.08732649489128223,0.4693967097027094,0.0013266433104995546,0.01757468701475225,0.12202130922500336,0.026720925218247666,0.016525613928822784
1502,-0.03308451977755461,14.5850015575079,0.10968665201340402,0.17504983007954417,0.02825645588979986,8.380053892969563e-05,0.016328320114174264,0.05539564868554924,0.05030795163578421,0.12881444856766436
1503,0.11029092411277047,0.5136488161289727,1.1667592989610813,-0.06648193837838522,0.17634486440402702,5.216884240986965e-05,0.005217327622432462,0.008634417562729568,0.0008180175103766277,0.0027594696096148214
1504,0.7930544455191268,11.580244438680877,1.089304958469732,0.10086611695518227,0.16364232212474963,0.00011953189876316428,0.005660996994702338,0.024667067159275947,0.003310097441854535,0.01670113054051063
1506,0.9548335944862283,4.724424743785037,0.9470498206577953,-0.1335603540927931,0.2956003576522671,3.946194930354531e-07,0.0005740456327376379,0.08239952298523781,0.008769703771019701,0.08912627176154435
1508,0.6471636160155508,16.668667029307446,0.8050268490084079,1.2793394709063688,0.4800735185314485,0.0035516534539108604,0.005194616346931902,0.023031549529099797,0.00656274346671071,0.03220505093910652
1509,0.08989453030163219,0.06562254815889657,0.1070982332208447,0.06352176083152154,0.3496091693831176,0.0016126828539846508,0.02258852251124594,0.004159799080812477,0.0004150622530840718,6.007078982316278e-06
1510,-0.04611363311773544,8.957836085703917,1.0040860343556708,-0.05886135689920498,0.5824643874231665,9.263430984758316e-05,0.0019834527479098457,0.17074359816091605,0.10439612391398793,0.04431594621914029
1511,1.1091662093978292,35.807272479249924,0.8654836056807589,-0.30709587871163696,0.7515593246992618,3.1665375214632763e-06,0.0023499493792208076,0.005124491656853749,0.0001456278061377342,0.003833287794212892
1512,-0.20817989145776222,55.68883698649504,1.1011054011188337,1.2298007115566565,0.3075467865057251,1.265026742367147e-06,1.9756617692504603e-05,0.19969487301161942,0.08846290692357212,0.15575242761906474
1513,0.1202082205848286,1.77165589568226,0.9744748926054332,1.0714733563780805,0.5422785545153231,3.192765985830601e-07,0.00010307641398881078,0.037608769069139146,0.0023259159070643633,0.031581392950805254
1514,0.7151430210351013,1.536557506228165,-0.12122882117659464,0.9677175651397995,0.07868828747624854,7.673406643543445e-12,0.001935975720729019,0.17107355738469143,0.01463789410624835,0.20331342050088286
1516,1.4804421643762549,0.05947978250776097,0.07606629735678361,-0.09159144557526347,0.04449267205986285,0.0008796263977107142,0.012690356695828037,2.355972699080224e-06,7.378773843582112e-07,0.0005319541797473555
1519,-0.04356363717183685,49.3463199832137,0.05097443109888479,0.2610168489421891,0.5454822177557771,1.931001084013673e-06,0.008653723375641088,0.4039653388377319,0.09171358051705847,0.054447373445143665
1520,0.8755388122110443,2.1588358151726013,1.1718024018854813,-0.034093195043911576,0.8096718754884671,0.0001705459606672275,0.0011326961546363208,0.0018789857383078772,0.0014023642635530172,0.00010251848125632714
1522,0.0025500293893433155,16.612843130350104,1.017643659936718,0.8069097625589715,0.8757041011118167,2.8863743913451064e-05,0.0009262322916339129,0.014983665462902354,4.142483478163868e-05,0.00041453616930819086
1523,0.16176256826301802,13.456212963009014,0.2768329927663776,-0.20325516273647692,0.5687996365600765,1.1867252770076588e-08,0.0024091556399955835,0.08289917812182662,0.010522377433912544,0.13145192760895097
1524,-0.23551604816809868,35.17556845510162,1.1621909412781004,0.2900748923086381,0.713531758194534,0.0002104163744037671,0.019635790396860413,0.20057156824102432,0.17770500437720033,0.2715659163929811
1525,-0.2052434466136475,3.4654381883474272,0.9954790307467825,0.7534424651083144,0.786527505307652,7.68068565769814e-07,5.774486085526145e-06,0.1741442147236317,0.04766164162776931,0.039401078284788414
1526,0.017957061290089785,0.16228176373155034,0.8948054303572671,0.13125471761354193,0.3307195354455011,0.00027146933293250674,0.009052203797279708,0.0003148275016165749,0.0008341629454227178,0.00036497859057389644
1528,0.2376902887372833,12.069479059199892,0.9306911057437369,-0.0811882528658901,0.3478684761734834,8.938449123272764e-05,0.005521459676335397,0.00034455913731154736,0.0003344191777624776,0.0205581731583938
1529,0.07074548721587973,2.939133897524188,0.1529329048782716,-0.12997082625542222,5.657626702498808e-05,0.0008699292327300157,0.007056088087869993,0.009972186038075455,0.002231382179496037,0.01844526885354809
1530,-0.05215090722616142,5.801475364509612,0.977100821155968,0.43536741562440984,0.6122394946817953,6.172307578518086e-06,0.0005882756338177189,0.010541391535911064,0.00018165575759910074,0.00040213288441680274
1531,0.03301779667409452,26.23947902966926,1.155712590633469,1.0807581902962036,1.0292071875938062,0.00041635282949365317,0.0013662381300891357,0.05805290453250702,0.007296033237469584,0.0010248860979834096
1532,-0.07368151729111055,1.9036037900643537,0.0860257021713628,-0.15543625328088195,0.31662723349060434,2.8542769471718937e-06,0.0031840818038872394,0.15807357368638417,0.05547547338771972,0.19144221082183127
